heartRate,stepCount,activeEnergyBurned,runningSpeed,fatigue_label
150,4621,350,0.11712765957446808,0
100,16182,748,0.0844,0
136,14942,660,0.11971428571428572,1
171,10135,551,0.19649999999999998,0
127,14233,299,0.10626506024096385,0
106,4830,445,0.029072164948453605,1
103,6795,836,1.0685714285714287,0
86,11963,540,0.20800000000000002,0
138,11561,872,0.315,0
95,4691,471,0.100875,0
117,7613,826,0.1045,0
116,5709,263,0.11922077922077921,0
177,16487,357,0.24282608695652175,0
83,7326,858,0.271875,0
135,3731,905,0.12575757575757576,0
115,19305,485,0.3724137931034483,0
175,4529,485,0.050217391304347825,0
152,10498,764,0.9284615384615384,0
113,5081,500,0.07295081967213116,0
105,17837,523,0.028144329896907218,0
150,15723,559,0.18547945205479452,0
106,3958,509,0.1734375,0
85,15546,390,0.0867605633802817,0
162,11943,121,0.10724489795918367,0
138,3957,913,0.12947368421052632,0
91,7516,853,0.02495145631067961,0
143,19714,422,0.2141025641025641,0
108,2235,991,0.09827272727272728,0
160,3114,221,0.03455445544554456,1
135,4907,259,0.008252427184466019,1
133,1818,917,0.200625,0
106,2198,667,0.25842105263157894,0
80,15997,386,0.08499999999999999,1
131,18977,571,0.3986363636363636,1
93,18624,964,0.13420289855072465,1
160,19876,876,0.018333333333333333,1
166,14772,265,0.029555555555555557,0
152,2446,498,0.459375,1
93,7907,933,0.11057142857142857,0
153,16907,125,0.20199999999999999,0
117,12043,977,0.05329787234042553,0
127,13291,409,0.6361538461538461,1
131,7499,820,0.09279569892473119,1
155,19141,371,0.163125,0
93,12787,887,0.07523076923076923,1
160,14678,750,0.094375,0
94,5774,548,0.013750000000000002,1
111,7703,580,0.11108108108108108,1
150,1741,440,0.062252252252252255,1
108,2420,540,0.05849557522123894,0
102,8403,758,0.010344827586206896,0
165,10622,923,0.05929292929292929,0
80,7113,145,0.0846078431372549,1
88,7963,982,0.024356435643564357,0
90,14586,310,0.06134615384615384,1
135,6357,462,0.11566037735849057,0
161,15087,889,0.09958333333333334,0
177,16866,242,0.3128888888888889,0
82,3951,604,0.16650602409638554,1
165,9240,424,0.03521276595744681,0
155,8742,993,0.04228571428571429,1
165,5437,946,0.06467889908256881,1
144,2440,966,0.3046666666666667,0
97,4021,295,0.1634920634920635,0
137,5350,707,0.10376068376068377,0
83,3769,512,0.05567010309278351,0
107,1900,159,0.18452380952380953,0
101,13828,686,0.09092307692307693,0
113,1431,988,0.23551020408163265,1
123,13022,346,0.378421052631579,1
154,3313,196,0.09428571428571429,1
86,14140,491,0.15289473684210525,0
109,6592,485,0.12961538461538463,1
173,1912,506,0.1270967741935484,1
132,19948,905,0.2248,0
161,17269,656,0.05842105263157895,0
155,16463,236,0.25666666666666665,0
137,13534,613,0.04182926829268293,0
125,19707,611,0.14613636363636362,1
138,15569,667,0.1078888888888889,0
126,12451,683,0.06857142857142857,0
169,1640,813,0.03694736842105263,1
162,5582,843,0.08566666666666665,0
112,14446,860,0.08967032967032967,1
94,6445,590,0.561304347826087,1
92,3344,222,0.9528571428571428,0
134,14419,638,0.4627586206896552,1
93,19092,890,0.06876404494382023,0
158,10809,460,0.17653061224489797,0
142,10337,651,0.07855263157894736,0
83,15900,359,0.05618181818181818,1
128,9771,664,0.056134453781512605,1
144,17136,129,0.41625,0
156,4304,593,0.08915254237288135,1
101,1137,931,0.25,0
107,2952,703,0.22090909090909092,0
115,4644,137,0.32166666666666666,0
125,7898,450,0.224375,1
128,19838,558,0.10310344827586207,1
98,3564,997,0.0962857142857143,1
126,3574,757,0.6475,1
104,12902,953,0.026385542168674697,0
140,12668,515,0.21552238805970148,1
175,1979,449,0.5354545454545454,0
156,10609,747,0.41724137931034483,1
123,19591,242,0.04173333333333333,0
133,9955,136,0.02721153846153846,0
89,11163,846,0.12330434782608696,1
136,18115,163,0.008053097345132744,0
113,8467,782,0.43454545454545457,0
87,13685,104,0.2906060606060606,1
163,4051,415,0.22733333333333333,0
100,17172,634,0.15723684210526315,1
107,16940,453,0.16999999999999998,0
122,11093,974,0.029111111111111112,0
175,8147,613,0.073125,0
130,10966,118,0.07155963302752294,0
164,18622,425,0.26655172413793105,0
134,16112,495,0.06436619718309859,1
103,8529,157,0.7107692307692308,0
82,13917,792,1.1866666666666668,1
105,17824,889,0.18222222222222223,1
175,14720,539,0.2994,1
168,17614,788,0.1642307692307692,0
86,10332,121,1.208,1
152,6867,167,0.06273504273504274,0
175,7797,104,0.3312,1
131,11154,317,0.11853333333333334,1
154,16934,830,0.0360204081632653,0
144,6426,773,0.0811111111111111,0
168,14695,502,0.05405660377358491,0
155,19220,569,0.14313253012048194,1
89,13377,261,0.26146341463414635,0
80,7477,384,0.06666666666666667,1
158,9140,245,0.10619469026548672,0
160,14337,507,0.017023809523809524,1
136,5594,189,0.10448275862068965,0
175,3995,399,0.33794871794871795,1
138,7078,536,0.12272727272727274,0
92,3317,773,0.04871794871794872,1
169,6688,753,0.11494845360824743,1
172,15362,564,0.09831168831168832,0
151,14716,665,0.06470588235294118,0
144,16194,288,0.15625,1
136,4733,629,0.192,0
174,13704,962,0.1625,0
99,12546,524,0.2779245283018868,0
129,5834,303,0.09261261261261261,0
125,18552,659,0.1615909090909091,0
81,19015,837,0.025666666666666667,1
91,5722,231,0.2141025641025641,0
119,19376,321,0.16299999999999998,0
126,14059,701,0.16295454545454546,1
121,3061,612,0.11231578947368422,0
88,16567,848,0.1397142857142857,0
149,15583,605,0.19,0
157,2335,977,0.055142857142857146,1
156,2405,276,0.023098591549295774,1
154,2354,697,0.10966292134831461,1
104,17548,110,1.0175,0
104,19600,144,0.17673076923076922,0
120,2857,911,0.06103448275862069,1
167,14834,853,0.06464646464646465,0
147,5690,936,0.1817808219178082,1
150,17417,713,0.14873417721518986,1
83,9147,739,0.81125,0
166,19164,577,0.2047761194029851,0
119,10095,775,0.098955223880597,1
93,1745,768,0.15252631578947368,0
113,2960,271,0.12301886792452829,0
96,15650,724,0.1637878787878788,0
121,6868,912,0.39827586206896554,1
176,9127,687,0.27676470588235297,1
166,10936,796,0.01087719298245614,1
163,10125,635,0.028947368421052635,1
117,11097,646,0.062207792207792205,0
131,16147,416,0.10147368421052633,1
163,9345,851,0.03564356435643565,0
108,18393,713,0.008555555555555556,0
130,9629,622,0.08366666666666667,0
154,8837,531,0.02152380952380952,0
116,7607,985,0.27161290322580645,0
124,2599,118,0.01732142857142857,0
138,12193,287,0.12666666666666668,1
174,14801,702,0.06490196078431372,0
146,18674,432,0.24352941176470586,0
123,12720,828,0.7558333333333334,1
168,6585,681,0.13470588235294118,0
142,19875,892,0.17901960784313728,0
104,9647,119,0.12429906542056075,1
158,18874,118,0.14658823529411766,1
155,3669,931,0.2393478260869565,0
158,19136,387,0.171,1
84,6805,910,0.10513157894736842,0
179,15563,670,0.08944444444444445,1
91,4971,489,0.4075,0
86,18694,570,0.2778787878787879,0
159,1927,577,0.1686301369863014,1
153,6984,214,0.2975555555555556,1
121,8380,678,0.08647619047619047,0
126,3788,308,0.47909090909090907,0
125,13535,239,0.08101694915254237,0
132,5122,649,0.08612068965517242,1
99,14072,513,0.18597402597402599,0
85,14514,590,0.19688524590163933,0
163,11322,540,0.37766666666666665,0
164,11625,315,0.7200000000000001,0
178,3263,329,0.013214285714285715,1
167,13404,945,0.07090909090909091,1
112,3650,871,0.10236363636363636,0
83,18327,700,0.13,0
127,8271,278,0.10014705882352941,1
80,14605,637,0.15846153846153846,0
160,14885,904,0.2639130434782609,1
139,3977,329,0.35933333333333334,0
115,13486,176,0.06360655737704918,0
179,16630,293,0.27725490196078434,1
107,17892,473,0.3091111111111111,1
141,10984,678,0.11586956521739131,0
119,19888,431,0.11753424657534246,0
161,3524,536,0.009101123595505618,1
106,4679,250,0.06486238532110092,1
110,1275,926,0.11878787878787879,1
163,15514,389,0.1313235294117647,1
118,13990,287,0.4515625,1
116,15963,601,0.1602247191011236,0
151,14872,853,0.15412698412698414,1
178,15623,278,0.29133333333333333,0
84,6001,416,0.628,1
163,18942,562,0.08651685393258428,1
167,12805,671,0.18390243902439024,0
134,11049,142,0.38315789473684214,0
139,14737,633,0.10303921568627451,1
87,18436,759,0.024594594594594593,0
176,9779,843,0.04595238095238095,0
179,16848,140,0.1406896551724138,0
166,17799,312,0.27264150943396226,1
144,7047,958,0.9453846153846153,0
88,17021,289,0.05043859649122807,1
131,12934,622,0.22,0
104,3784,460,0.14575,0
157,1217,351,0.19127659574468087,0
81,13959,385,0.21735849056603773,0
140,7624,894,0.6730769230769231,1
131,15997,330,0.037450980392156864,1
99,8291,417,0.335,0
109,8710,185,0.18153846153846154,1
80,19267,346,0.12593406593406595,0
178,15349,835,0.26035087719298244,0
137,6046,923,0.7122222222222222,1
90,15245,450,0.6735294117647058,0
105,16858,392,0.8023076923076923,1
101,6333,484,0.3627027027027027,0
137,11555,604,0.043173076923076925,0
167,8370,630,0.12662921348314607,1
155,14418,895,0.08294117647058824,0
139,2893,703,0.3659375,0
105,16293,203,0.1245945945945946,0
149,2850,289,0.08468354430379747,0
101,16566,949,0.04791304347826087,0
165,13121,674,0.385,0
81,19151,270,0.07890243902439024,0
84,10468,468,0.14270833333333333,0
175,3387,546,0.4770370370370371,0
117,16019,492,0.32416666666666666,0
149,14298,523,0.07795454545454546,0
138,7739,537,0.11824561403508772,1
115,19455,941,0.10948453608247422,0
123,4853,182,0.006161616161616161,0
112,17710,495,0.47119999999999995,1
102,2404,714,0.06777777777777777,1
113,8760,811,0.03692307692307692,0
138,3755,697,0.20692307692307693,0
170,2289,854,0.20457142857142857,0
161,12417,876,0.09,1
166,15039,167,0.09037037037037036,1
147,12763,320,0.1684126984126984,1
118,13467,187,0.2431578947368421,1
97,3184,338,0.06480000000000001,0
170,4605,695,0.2081818181818182,0
101,18042,299,0.11699999999999999,0
87,10186,588,0.009101123595505618,1
118,2277,188,0.0931868131868132,0
150,16107,380,0.10173076923076924,0
112,3974,869,0.10405063291139241,0
165,11772,277,0.05989795918367347,0
107,11241,715,0.04321100917431193,1
106,18852,154,0.04076923076923077,1
115,7450,343,0.1644186046511628,1
114,19342,751,0.008247422680412371,0
138,19184,521,0.09676470588235293,0
99,16634,241,0.3421951219512195,0
118,9455,781,0.6036842105263158,0
153,6741,922,0.07135802469135803,0
163,1450,427,0.07340425531914894,1
86,18325,616,0.26285714285714284,0
85,8543,729,0.020421052631578947,0
82,19964,620,0.19192307692307692,0
120,11543,209,0.055901639344262295,0
171,6129,662,0.15,1
134,9251,897,0.12333333333333334,0
169,17470,263,0.39448275862068966,1
101,12878,515,0.061818181818181814,0
110,15059,363,0.20322033898305086,1
125,10739,241,0.10519230769230768,1
111,3108,871,0.044747474747474744,0
151,7127,275,0.21846153846153846,0
167,9941,664,0.6510526315789473,1
163,15671,198,0.43818181818181823,0
106,14161,520,0.011428571428571429,1
160,6610,533,0.10386363636363637,0
90,3181,246,0.58625,1
119,3680,842,0.024367816091954025,0
92,9900,126,0.04181818181818182,1
123,11636,677,0.010215053763440859,1
126,14965,779,0.08521739130434783,0
139,17461,950,0.5561904761904761,0
131,1803,620,0.10271428571428572,1
97,3661,448,0.08634146341463415,1
94,3242,597,0.1696153846153846,1
162,4079,536,0.07238095238095238,0
144,6753,962,0.11623655913978495,1
123,8533,916,0.1181967213114754,0
149,4156,965,0.06041095890410959,0
127,17685,982,0.338974358974359,0
118,16059,896,0.09085470085470086,0
106,2868,173,0.1325,0
143,19577,297,0.015952380952380954,0
167,1515,633,0.035,0
134,7265,515,0.08499999999999999,1
81,16691,905,0.0956,1
132,4755,668,0.12638888888888888,0
174,18981,118,0.039830508474576275,0
139,3828,631,0.02289156626506024,0
144,14834,542,0.06171052631578948,1
130,11734,330,0.66,0
167,18741,325,0.05655737704918033,1
137,16352,475,0.12043478260869565,0
164,15204,300,0.05217391304347826,0
179,14532,194,0.19693877551020408,0
113,15567,584,0.04757009345794393,0
87,17352,551,0.3275,0
95,11816,526,0.12036036036036035,0
125,11347,254,0.022935779816513763,0
123,11238,376,0.013796296296296296,1
136,15302,561,0.21450980392156863,0
169,5694,690,0.4593333333333333,0
143,8682,837,0.16779411764705882,1
160,7370,828,0.5206666666666666,0
100,6785,335,0.25066666666666665,0
156,11344,172,0.05333333333333333,0
91,11384,295,0.06070175438596491,1
83,2895,772,0.47333333333333333,0
116,16143,199,0.05568421052631579,0
155,8266,305,0.1284313725490196,0
173,4606,754,0.2667391304347826,0
143,7991,142,0.2305357142857143,0
160,12737,120,0.06467289719626168,0
97,3504,276,0.28625,0
139,9510,878,0.19756097560975608,0
159,12300,177,0.3833333333333333,0
136,3149,442,0.11654320987654321,0
95,14794,342,0.29083333333333333,1
170,15518,709,0.024565217391304347,0
145,6520,856,1.1836363636363636,1
81,13526,419,0.37083333333333335,0
135,10408,823,0.04726495726495727,0
130,4514,512,0.231,0
158,9565,787,0.11302631578947368,0
148,19771,759,0.074375,0
171,14357,862,0.27229166666666665,0
130,6327,893,0.12801801801801801,0
83,19005,583,0.08887323943661972,0
104,16784,125,0.8669230769230769,0
94,1999,149,0.07869565217391304,1
103,18739,541,0.09460176991150442,1
124,4707,616,0.5330434782608695,0
111,10764,462,0.12494949494949494,0
138,17787,790,0.11891304347826086,0
137,1459,895,0.2401818181818182,0
96,6844,940,0.13153846153846155,0
85,18077,567,0.22906976744186044,0
142,5621,398,0.23333333333333334,0
118,6627,293,0.09255813953488372,0
130,3859,512,0.06830188679245283,0
92,4173,879,0.025714285714285714,1
115,18439,942,0.13055555555555556,0
169,19314,382,0.7263157894736842,0
122,14108,570,0.09840707964601769,0
134,19010,208,0.07314606741573033,0
100,2479,129,0.03776595744680851,0
147,3391,391,0.04034782608695652,0
102,4370,213,0.3708571428571429,1
103,4248,239,0.11857142857142856,1
97,6284,343,0.04067415730337079,1
108,3229,133,0.5163157894736843,1
172,1485,327,0.046129032258064515,0
144,6290,599,0.06704347826086957,0
169,13380,755,0.14864864864864866,0
123,2939,777,0.0809090909090909,0
95,16707,762,0.0646875,0
158,1169,101,0.12489583333333333,0
177,16878,820,0.04339805825242718,0
107,14670,358,0.21180327868852458,0
172,4921,820,0.6183333333333333,0
108,4087,382,0.11164179104477613,0
101,15535,106,0.08688524590163935,0
127,12800,720,0.09307692307692308,0
121,1748,200,0.022307692307692306,1
110,14302,509,0.10504347826086957,0
89,11214,413,0.10196969696969697,0
174,5857,850,0.2922222222222222,0
80,19681,532,0.19507042253521126,0
146,7977,164,0.13677083333333334,0
162,19597,218,0.11824324324324324,1
95,9611,834,0.26814814814814814,0
156,13152,531,0.04573170731707317,0
109,3669,434,0.3079545454545455,0
160,14748,433,0.12281553398058252,0
146,19716,945,0.04402597402597403,0
163,1695,749,0.2988235294117647,1
175,16566,460,0.40700000000000003,0
173,8427,989,0.3075862068965517,0
134,14218,784,0.04656862745098039,1
81,10457,504,0.10544642857142858,0
165,14342,273,0.02323943661971831,0
157,2140,843,0.4089285714285714,0
104,7301,827,0.3982608695652174,0
100,6241,529,0.05344827586206897,1
130,6243,552,0.018627450980392157,0
113,11394,752,0.40575757575757576,0
94,1516,838,0.03819444444444445,0
113,17923,441,0.16,1
138,18587,139,0.07551724137931035,0
108,11321,488,0.09571428571428571,0
155,1217,951,0.12413793103448277,0
99,1105,394,0.27893617021276595,1
99,14772,636,0.11873239436619717,1
124,15173,630,0.40142857142857147,0
139,1047,521,0.15833333333333333,0
82,2530,684,0.3104166666666667,1
132,3628,961,0.0858252427184466,1
125,12717,293,0.12392156862745099,0
171,2473,139,0.02,0
126,17401,237,0.2501785714285714,1
111,16181,172,0.47928571428571426,0
94,9905,107,0.1958108108108108,0
124,13298,842,0.26696969696969697,0
90,18824,778,0.09264957264957265,1
129,6184,987,0.27925,0
80,6392,792,0.2897826086956522,1
98,19037,550,0.14989130434782608,0
80,15139,516,0.33444444444444443,1
107,4464,830,0.08896103896103896,0
114,5975,430,0.09,1
100,19195,796,0.3434285714285714,1
158,1847,741,0.051034482758620686,0
88,9848,747,0.5093333333333333,0
148,10466,851,0.07704918032786885,1
85,18888,676,0.02909090909090909,0
123,2167,897,0.08882978723404254,1
129,3307,725,0.4646153846153846,0
160,15561,189,0.2919047619047619,1
135,11939,992,0.022869565217391304,0
111,2709,794,0.3566666666666667,0
128,14515,202,0.045663716814159296,0
163,3658,666,0.19433962264150945,1
86,19724,425,0.23399999999999999,1
140,17597,875,0.13482758620689655,1
174,9023,724,0.3308333333333333,0
83,19546,364,0.2298333333333333,1
141,1924,165,0.1265,0
142,3939,540,0.19984848484848483,0
134,9374,527,0.0528,0
118,2329,624,0.176,0
146,2237,488,0.2708333333333333,1
124,13671,789,0.07123809523809524,0
90,15147,598,0.14109756097560977,0
108,10850,568,0.03670886075949367,0
137,5607,337,0.1155045871559633,0
129,12654,558,0.08080459770114942,0
136,8308,669,0.11935483870967742,1
83,19311,835,0.031460674157303366,0
160,4984,856,0.0525,0
104,10596,658,0.13933333333333334,0
131,10270,597,0.198,0
170,12373,870,0.21014925373134327,0
167,14035,783,0.1888235294117647,1
103,8241,105,0.46699999999999997,1
175,17730,701,0.2341666666666667,1
91,9944,210,0.2591428571428572,1
110,2747,464,0.6573333333333333,0
98,13967,846,0.05733333333333333,0
80,13359,561,0.19581395348837208,0
161,15586,106,0.2353846153846154,1
98,16536,199,0.12859154929577465,1
94,5035,355,0.12609375,0
83,5654,197,0.07566037735849056,0
95,7161,940,0.01631578947368421,0
178,3361,138,1.1641666666666668,0
172,1977,287,0.019747899159663865,0
105,1068,409,0.15563829787234043,0
110,12951,731,0.5515789473684211,1
148,13604,652,0.0625,0
152,17523,522,0.1612987012987013,1
162,6515,917,0.013170731707317074,0
156,15533,333,0.13352380952380952,0
136,1028,694,0.02767441860465116,0
131,16024,253,0.12980392156862744,0
127,10060,967,0.08721518987341771,0
98,18849,607,0.0758252427184466,0
157,16255,203,0.10384615384615384,1
132,9602,274,0.02870967741935484,0
166,9187,269,0.08041237113402061,0
136,2408,336,0.0698989898989899,1
164,11534,805,0.12692307692307692,1
153,2039,377,0.014936708860759493,0
88,1290,109,0.06826086956521739,1
170,3198,670,0.14311111111111113,0
161,3873,650,0.049090909090909095,1
160,9316,260,0.18847222222222224,0
89,7263,743,0.14411764705882352,1
100,7271,283,0.01,1
178,7556,664,0.10597560975609756,0
132,9947,353,0.013392857142857142,0
86,11319,949,0.2391891891891892,0
136,3912,216,0.04728813559322034,0
155,11239,570,0.15697368421052632,1
110,18676,747,0.11734042553191489,0
169,9033,627,0.11636363636363636,0
86,11889,554,0.29045454545454547,0
111,6260,292,0.12090909090909091,0
143,1574,308,0.20377777777777778,0
175,2201,550,0.326875,0
94,5830,857,0.12795918367346937,0
151,7122,931,0.10938144329896907,0
81,16078,504,0.2073684210526316,1
155,3850,596,0.18298701298701298,0
102,8992,736,0.11273684210526316,1
175,2289,443,0.21492753623188407,1
170,18534,901,0.15597014925373134,1
115,2246,358,1.025,0
106,2230,770,0.3626666666666667,1
169,1221,186,0.04435294117647059,1
163,9345,229,0.14145631067961165,0
122,3386,978,0.10064102564102563,0
100,9839,196,0.0632051282051282,0
170,5812,806,0.07330357142857144,1
124,6206,654,0.12838709677419355,1
161,2436,598,0.135,1
163,19545,630,1.0061538461538462,1
159,3716,602,0.04892307692307692,0
109,5802,272,0.1361904761904762,0
146,1583,581,0.7405263157894737,1
125,2070,507,0.11593406593406594,0
165,16612,985,0.019433962264150943,0
115,16869,847,0.2743396226415094,0
145,18465,718,0.13785714285714284,1
134,2522,106,0.1456060606060606,0
124,3715,527,0.18714285714285714,0
130,16018,123,0.635,0
98,7387,504,0.4610344827586207,0
103,7097,463,0.03921875,0
160,10961,773,0.37270270270270267,1
97,11273,908,0.16628205128205129,0
113,8662,465,0.3272093023255814,0
134,19948,164,0.07649122807017544,0
99,19092,876,0.05323809523809524,0
169,5942,406,0.030307692307692306,1
142,18679,207,0.23638297872340425,0
109,3473,423,1.2063636363636363,1
102,9733,205,0.6195238095238095,1
127,2566,971,0.0784375,1
149,5775,517,0.013478260869565217,0
159,1423,805,0.13032967032967033,1
117,3889,305,0.09892857142857144,0
140,12175,915,0.02126126126126126,0
151,3682,991,0.07709401709401709,0
170,8044,450,0.04074074074074074,0
104,18667,296,0.024512195121951217,1
134,15249,493,0.10656862745098039,0
165,17575,203,0.024912280701754386,0
130,3377,218,0.06009615384615385,1
176,13026,588,0.022947368421052633,1
95,11025,251,0.49346153846153845,0
104,14300,919,0.17294117647058824,0
128,18604,967,0.01044642857142857,0
117,3772,532,0.08142857142857143,1
155,7116,149,0.32999999999999996,0
87,5213,114,0.1370212765957447,0
137,13421,657,0.10537037037037038,0
167,16181,773,0.5403703703703704,1
97,4080,145,0.022692307692307692,1
84,17053,821,0.6378947368421052,0
109,2288,840,0.08197674418604652,0
107,4682,283,0.4541176470588235,1
111,2234,152,0.10303370786516854,0
109,12988,382,0.22115384615384615,0
102,9580,374,0.3261904761904762,1
87,14066,666,0.035652173913043476,1
136,8120,841,0.0846268656716418,0
124,12619,742,0.01,0
98,17845,335,0.25389830508474576,0
123,18941,604,0.22615384615384615,0
109,5538,339,0.15446153846153846,0
164,9279,134,0.20323529411764707,0
153,8086,560,0.0869047619047619,0
172,5705,257,0.06394736842105264,0
117,17781,449,0.061200000000000004,0
100,6865,966,0.08476744186046511,0
174,5032,369,0.2654761904761905,0
115,5931,649,0.1282608695652174,0
97,4575,338,0.21671641791044777,1
106,13904,865,0.06238532110091743,0
92,10522,607,0.21980392156862746,0
89,3157,619,0.14893939393939393,0
101,15075,656,1.409,1
110,1748,244,0.05906976744186047,0
179,6135,993,0.1459016393442623,0
103,1276,459,0.25529411764705884,0
171,18102,164,0.0668235294117647,0
110,8044,249,0.16092307692307695,0
106,18376,817,0.10436893203883495,0
162,5944,421,0.04231707317073171,0
135,4376,638,0.18622222222222223,0
80,3992,859,0.1403529411764706,0
171,19455,360,0.26105263157894737,1
92,15590,726,0.18325581395348836,1
166,13976,788,0.175,0
153,6328,369,0.09806122448979591,1
172,11545,135,0.35368421052631577,0
173,10202,500,0.025256410256410258,0
90,19140,705,0.292962962962963,0
82,19726,223,0.74,1
138,13718,400,0.2296969696969697,1
100,9077,732,0.02625,0
91,15167,164,0.1364788732394366,0
116,10664,187,0.06593220338983051,0
145,1734,131,0.3252631578947368,1
113,15346,238,0.17733333333333334,1
161,2660,206,0.107,0
178,5853,594,0.4244444444444444,1
137,9844,912,0.3308888888888889,1
121,11512,316,0.27499999999999997,0
130,8625,952,0.12311926605504588,1
104,2822,153,0.08034782608695652,1
152,6236,260,0.05843137254901961,0
152,8585,406,0.13210526315789473,1
140,8528,697,0.16,0
151,4727,156,0.3189473684210526,0
167,17005,139,0.0241304347826087,1
164,8386,298,0.13215909090909092,1
110,8419,974,0.10707692307692307,1
128,13441,919,0.07029411764705883,1
152,17044,630,0.027807017543859648,1
92,4279,684,0.11887640449438203,1
83,12724,898,0.2013235294117647,1
127,11415,678,0.014366197183098593,0
90,12900,878,0.06383333333333334,0
127,16080,376,0.43210526315789477,0
136,3693,408,0.0667857142857143,1
157,2235,814,0.02464285714285714,0
123,19497,190,0.057699999999999994,1
157,2504,257,0.14411764705882352,0
104,18972,499,0.10637362637362636,0
89,13373,989,0.23777777777777778,0
155,17404,917,0.0090625,0
151,14748,385,0.034069767441860466,0
112,3242,899,0.23174999999999998,0
140,4909,364,0.41205882352941176,1
124,3499,381,0.12663366336633664,1
119,11142,392,0.25545454545454543,0
106,1711,284,0.06431192660550458,0
151,6615,354,0.0196078431372549,0
132,14790,745,0.27388888888888885,1
139,2762,205,0.024782608695652176,1
82,9406,963,0.265,1
172,8609,179,0.09938775510204081,0
114,11539,631,0.049237288135593214,0
117,3197,194,0.050862068965517246,0
112,4621,212,0.06652777777777778,0
81,16249,782,0.13525,1
169,3943,660,0.09238532110091743,1
103,10525,298,0.45225806451612904,0
135,3683,718,0.26333333333333336,0
87,15957,586,0.6507142857142857,1
153,2905,802,0.023513513513513513,1
154,13076,105,0.042796610169491524,0
80,16098,286,0.09605263157894736,0
152,15609,177,0.056666666666666664,0
172,13848,883,0.06252336448598131,0
120,5821,378,0.07396825396825397,1
104,19466,788,0.5216,0
93,4146,445,0.10153846153846155,0
137,7403,508,0.02391304347826087,0
137,1170,911,0.09114754098360656,1
121,14731,494,1.2133333333333334,0
88,2029,240,0.034375,0
165,15510,328,0.850625,0
153,2603,458,0.4189655172413793,0
103,3643,170,0.05955223880597015,0
137,19325,777,0.2305,1
170,3827,929,0.21813559322033896,1
102,15615,839,0.11341880341880342,0
93,3984,438,0.23124999999999998,0
159,4165,149,0.440625,0
115,17088,834,0.06495575221238938,0
94,16351,356,0.4488888888888889,0
81,12558,137,0.08792682926829268,0
95,14314,705,0.26166666666666666,0
175,13630,227,0.2416326530612245,0
160,16114,104,0.23583333333333334,0
113,2603,696,0.16098591549295774,0
104,9872,300,0.011666666666666667,1
141,17456,921,0.1307246376811594,1
164,9865,985,0.24710526315789474,1
163,2012,588,0.13479591836734695,0
130,3732,457,0.009326923076923076,0
147,3539,676,0.41500000000000004,1
171,1189,346,0.44133333333333336,0
97,3626,145,0.11861386138613862,0
95,12271,702,0.07565217391304348,1
93,11147,246,0.07535211267605633,0
145,11001,155,0.4908695652173913,0
81,17966,675,0.017361111111111112,0
115,5194,650,0.23500000000000001,1
163,3236,498,0.07999999999999999,0
144,9529,726,0.12101265822784811,0
158,3096,911,0.08134146341463415,0
164,19911,545,0.018349514563106795,0
99,12138,447,0.06650943396226415,0
166,8129,649,0.3254347826086957,0
108,14794,720,0.13578947368421054,0
163,6188,562,0.05714285714285714,1
168,8124,899,0.5452941176470588,0
132,19478,544,0.04,1
86,19880,275,0.1552173913043478,1
132,12682,956,0.18788461538461537,0
155,13858,597,0.02792207792207792,1
136,8486,846,0.09821428571428571,1
82,17286,800,0.23790697674418607,0
128,17590,394,0.5947368421052632,1
151,12116,509,0.09287356321839081,1
137,6870,722,0.01358974358974359,0
88,11649,232,0.02666666666666667,0
158,9984,319,0.05333333333333334,0
156,4432,986,0.050560747663551404,1
97,11873,383,0.1378688524590164,1
108,13759,811,0.7308333333333333,1
152,1829,456,0.4664705882352941,0
167,16627,236,0.3313333333333333,1
94,2763,442,0.3285,0
103,16668,362,0.2854901960784314,0
169,14094,884,0.15917647058823528,0
133,4457,907,0.24735849056603773,0
141,11449,364,0.178,0
125,7074,663,0.49800000000000005,1
131,9274,553,0.027226890756302524,0
98,8374,766,0.03114942528735632,1
176,7044,754,0.05563380281690141,0
146,6237,329,0.3496551724137931,0
165,4584,468,0.105,0
125,6082,620,0.016666666666666666,0
168,8390,577,0.182,0
150,18623,650,0.11,0
106,17265,528,0.1489230769230769,1
120,11201,116,0.06963636363636364,0
111,16812,798,0.2902,0
175,13409,722,0.06012048192771085,1
121,5589,266,0.16730158730158728,1
176,16289,674,0.11411764705882353,0
135,9482,914,0.1920689655172414,0
153,4347,730,0.0977027027027027,0
136,1898,519,0.12805555555555556,1
90,11565,574,0.03957446808510638,1
139,8158,985,0.2684782608695652,0
122,1839,122,0.057439024390243905,0
123,7458,236,0.09571428571428572,0
103,2314,958,0.04296703296703297,1
152,4095,593,0.10166666666666667,1
113,1078,759,0.12404761904761905,0
135,4838,107,0.1382,0
178,12445,694,0.07569767441860464,0
171,2827,841,0.05897727272727273,0
103,10876,838,0.568,0
129,5211,649,0.4873333333333333,0
116,5714,903,0.2987179487179487,0
177,6648,461,0.2832142857142857,0
104,4407,944,0.4954545454545455,0
111,1298,614,0.023484848484848487,0
133,17413,780,0.18000000000000002,1
107,14019,128,0.09392857142857143,0
170,7575,175,0.17528571428571427,0
112,4156,667,0.2175,0
179,14565,444,0.10340909090909091,0
152,3781,948,0.005876288659793814,0
132,13810,124,0.05546875,1
109,15290,345,0.023773584905660377,0
